date,market,region,station,temperature_mean_c,temperature_max_c,temperature_min_c,cooling_degree_day,heating_degree_day,source,source_note
2023-07-15,KANSAI_TEMP,Kansai,Kansai / Osaka,28.4,31.3,26.5,6.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-16,KANSAI_TEMP,Kansai,Kansai / Osaka,28.7,32.2,26.1,6.699999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-17,KANSAI_TEMP,Kansai,Kansai / Osaka,28.1,33.2,22.5,6.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-18,KANSAI_TEMP,Kansai,Kansai / Osaka,28.9,34.0,24.7,6.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-19,KANSAI_TEMP,Kansai,Kansai / Osaka,27.9,31.9,25.3,5.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-20,KANSAI_TEMP,Kansai,Kansai / Osaka,27.2,32.2,23.0,5.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-21,KANSAI_TEMP,Kansai,Kansai / Osaka,26.8,32.4,21.2,4.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-22,KANSAI_TEMP,Kansai,Kansai / Osaka,27.6,32.7,23.0,5.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-23,KANSAI_TEMP,Kansai,Kansai / Osaka,28.3,33.1,24.2,6.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-24,KANSAI_TEMP,Kansai,Kansai / Osaka,28.5,33.1,24.5,6.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-25,KANSAI_TEMP,Kansai,Kansai / Osaka,29.5,34.1,24.9,7.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-26,KANSAI_TEMP,Kansai,Kansai / Osaka,30.4,36.0,25.8,8.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-27,KANSAI_TEMP,Kansai,Kansai / Osaka,31.1,38.0,25.2,9.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-28,KANSAI_TEMP,Kansai,Kansai / Osaka,31.1,37.2,27.9,9.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-29,KANSAI_TEMP,Kansai,Kansai / Osaka,30.3,35.3,27.1,8.3,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-30,KANSAI_TEMP,Kansai,Kansai / Osaka,30.8,35.9,26.9,8.8,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-07-31,KANSAI_TEMP,Kansai,Kansai / Osaka,30.5,36.3,27.0,8.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-01,KANSAI_TEMP,Kansai,Kansai / Osaka,29.9,34.1,25.8,7.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-02,KANSAI_TEMP,Kansai,Kansai / Osaka,30.1,35.3,24.9,8.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-03,KANSAI_TEMP,Kansai,Kansai / Osaka,30.5,34.0,27.5,8.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-04,KANSAI_TEMP,Kansai,Kansai / Osaka,30.5,34.4,27.0,8.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-05,KANSAI_TEMP,Kansai,Kansai / Osaka,30.9,38.0,26.4,8.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-06,KANSAI_TEMP,Kansai,Kansai / Osaka,31.7,37.5,27.6,9.7,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-07,KANSAI_TEMP,Kansai,Kansai / Osaka,30.0,33.8,27.9,8.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-08,KANSAI_TEMP,Kansai,Kansai / Osaka,31.0,35.8,27.4,9.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-09,KANSAI_TEMP,Kansai,Kansai / Osaka,31.5,37.0,28.3,9.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-10,KANSAI_TEMP,Kansai,Kansai / Osaka,31.0,35.7,28.2,9.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-11,KANSAI_TEMP,Kansai,Kansai / Osaka,30.4,35.1,27.4,8.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-12,KANSAI_TEMP,Kansai,Kansai / Osaka,30.6,34.9,26.2,8.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-13,KANSAI_TEMP,Kansai,Kansai / Osaka,31.4,39.3,26.2,9.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-14,KANSAI_TEMP,Kansai,Kansai / Osaka,30.0,36.1,26.9,8.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-15,KANSAI_TEMP,Kansai,Kansai / Osaka,27.0,28.0,25.7,5.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-16,KANSAI_TEMP,Kansai,Kansai / Osaka,28.6,31.3,25.8,6.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-17,KANSAI_TEMP,Kansai,Kansai / Osaka,27.3,29.6,24.4,5.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-18,KANSAI_TEMP,Kansai,Kansai / Osaka,28.2,31.1,25.8,6.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-19,KANSAI_TEMP,Kansai,Kansai / Osaka,28.9,32.2,26.7,6.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-20,KANSAI_TEMP,Kansai,Kansai / Osaka,29.8,33.9,26.3,7.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-21,KANSAI_TEMP,Kansai,Kansai / Osaka,29.8,35.2,26.4,7.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-22,KANSAI_TEMP,Kansai,Kansai / Osaka,29.6,33.9,26.2,7.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-23,KANSAI_TEMP,Kansai,Kansai / Osaka,29.2,34.0,26.5,7.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-24,KANSAI_TEMP,Kansai,Kansai / Osaka,27.5,30.7,25.6,5.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-25,KANSAI_TEMP,Kansai,Kansai / Osaka,27.5,32.3,24.9,5.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-26,KANSAI_TEMP,Kansai,Kansai / Osaka,27.8,33.0,24.2,5.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-27,KANSAI_TEMP,Kansai,Kansai / Osaka,28.1,32.6,24.7,6.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-28,KANSAI_TEMP,Kansai,Kansai / Osaka,28.5,32.4,25.4,6.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-29,KANSAI_TEMP,Kansai,Kansai / Osaka,28.5,32.6,24.7,6.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-30,KANSAI_TEMP,Kansai,Kansai / Osaka,28.3,31.7,24.9,6.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-08-31,KANSAI_TEMP,Kansai,Kansai / Osaka,28.8,33.6,25.8,6.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-01,KANSAI_TEMP,Kansai,Kansai / Osaka,28.2,33.0,23.6,6.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-02,KANSAI_TEMP,Kansai,Kansai / Osaka,28.0,32.5,23.6,6.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-03,KANSAI_TEMP,Kansai,Kansai / Osaka,29.9,36.0,24.2,7.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-04,KANSAI_TEMP,Kansai,Kansai / Osaka,30.3,35.5,26.1,8.3,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-05,KANSAI_TEMP,Kansai,Kansai / Osaka,29.3,32.7,25.9,7.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-06,KANSAI_TEMP,Kansai,Kansai / Osaka,28.0,31.9,25.3,6.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-07,KANSAI_TEMP,Kansai,Kansai / Osaka,27.4,31.8,23.1,5.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-08,KANSAI_TEMP,Kansai,Kansai / Osaka,26.3,31.1,23.2,4.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-09,KANSAI_TEMP,Kansai,Kansai / Osaka,27.2,31.4,22.5,5.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-10,KANSAI_TEMP,Kansai,Kansai / Osaka,27.0,34.4,23.6,5.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-11,KANSAI_TEMP,Kansai,Kansai / Osaka,26.1,29.4,24.0,4.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-12,KANSAI_TEMP,Kansai,Kansai / Osaka,26.3,30.8,23.2,4.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-13,KANSAI_TEMP,Kansai,Kansai / Osaka,26.8,30.4,23.5,4.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-14,KANSAI_TEMP,Kansai,Kansai / Osaka,27.0,30.6,23.1,5.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-15,KANSAI_TEMP,Kansai,Kansai / Osaka,28.2,32.6,24.3,6.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-16,KANSAI_TEMP,Kansai,Kansai / Osaka,28.2,32.6,24.3,6.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-17,KANSAI_TEMP,Kansai,Kansai / Osaka,27.9,32.3,23.6,5.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-18,KANSAI_TEMP,Kansai,Kansai / Osaka,27.3,32.2,24.1,5.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-19,KANSAI_TEMP,Kansai,Kansai / Osaka,28.1,32.8,23.6,6.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-20,KANSAI_TEMP,Kansai,Kansai / Osaka,27.9,32.8,24.1,5.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-21,KANSAI_TEMP,Kansai,Kansai / Osaka,27.8,32.0,25.5,5.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-22,KANSAI_TEMP,Kansai,Kansai / Osaka,25.8,28.5,23.6,3.8000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-23,KANSAI_TEMP,Kansai,Kansai / Osaka,23.9,28.1,21.2,1.8999999999999986,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-24,KANSAI_TEMP,Kansai,Kansai / Osaka,23.7,29.4,18.8,1.6999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-25,KANSAI_TEMP,Kansai,Kansai / Osaka,25.0,30.7,21.0,3.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-26,KANSAI_TEMP,Kansai,Kansai / Osaka,24.7,29.7,20.3,2.6999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-27,KANSAI_TEMP,Kansai,Kansai / Osaka,26.1,29.9,21.8,4.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-28,KANSAI_TEMP,Kansai,Kansai / Osaka,26.8,30.5,24.0,4.800000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-29,KANSAI_TEMP,Kansai,Kansai / Osaka,25.3,31.2,20.1,3.3000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-09-30,KANSAI_TEMP,Kansai,Kansai / Osaka,24.4,30.2,18.9,2.3999999999999986,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-01,KANSAI_TEMP,Kansai,Kansai / Osaka,23.2,25.6,20.8,1.1999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-02,KANSAI_TEMP,Kansai,Kansai / Osaka,20.7,25.8,16.2,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-03,KANSAI_TEMP,Kansai,Kansai / Osaka,19.4,25.3,13.4,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-04,KANSAI_TEMP,Kansai,Kansai / Osaka,22.0,26.2,18.4,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-05,KANSAI_TEMP,Kansai,Kansai / Osaka,19.3,22.7,16.0,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-06,KANSAI_TEMP,Kansai,Kansai / Osaka,17.9,23.9,14.5,0.0,0.10000000000000142,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-07,KANSAI_TEMP,Kansai,Kansai / Osaka,17.9,23.3,13.4,0.0,0.10000000000000142,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-08,KANSAI_TEMP,Kansai,Kansai / Osaka,16.8,20.0,14.6,0.0,1.1999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-09,KANSAI_TEMP,Kansai,Kansai / Osaka,18.5,21.3,15.7,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-10,KANSAI_TEMP,Kansai,Kansai / Osaka,20.0,23.9,16.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-11,KANSAI_TEMP,Kansai,Kansai / Osaka,18.6,24.2,14.4,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-12,KANSAI_TEMP,Kansai,Kansai / Osaka,17.2,24.0,11.6,0.0,0.8000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-13,KANSAI_TEMP,Kansai,Kansai / Osaka,16.9,23.6,10.7,0.0,1.1000000000000014,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-14,KANSAI_TEMP,Kansai,Kansai / Osaka,17.2,22.5,12.6,0.0,0.8000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-15,KANSAI_TEMP,Kansai,Kansai / Osaka,18.9,23.7,15.5,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-16,KANSAI_TEMP,Kansai,Kansai / Osaka,17.9,23.0,12.7,0.0,0.10000000000000142,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-17,KANSAI_TEMP,Kansai,Kansai / Osaka,17.7,23.0,12.5,0.0,0.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-18,KANSAI_TEMP,Kansai,Kansai / Osaka,17.5,23.8,12.0,0.0,0.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-19,KANSAI_TEMP,Kansai,Kansai / Osaka,18.4,24.0,13.2,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-20,KANSAI_TEMP,Kansai,Kansai / Osaka,19.5,25.3,15.9,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-21,KANSAI_TEMP,Kansai,Kansai / Osaka,14.4,18.3,11.2,0.0,3.5999999999999996,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-22,KANSAI_TEMP,Kansai,Kansai / Osaka,13.4,17.9,8.0,0.0,4.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-23,KANSAI_TEMP,Kansai,Kansai / Osaka,15.3,21.3,10.5,0.0,2.6999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-24,KANSAI_TEMP,Kansai,Kansai / Osaka,16.1,22.6,10.4,0.0,1.8999999999999986,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-25,KANSAI_TEMP,Kansai,Kansai / Osaka,17.1,22.3,12.8,0.0,0.8999999999999986,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-26,KANSAI_TEMP,Kansai,Kansai / Osaka,15.7,21.1,10.1,0.0,2.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-27,KANSAI_TEMP,Kansai,Kansai / Osaka,16.0,22.6,10.3,0.0,2.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-28,KANSAI_TEMP,Kansai,Kansai / Osaka,14.9,21.6,9.4,0.0,3.0999999999999996,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-29,KANSAI_TEMP,Kansai,Kansai / Osaka,14.5,19.6,10.4,0.0,3.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-30,KANSAI_TEMP,Kansai,Kansai / Osaka,13.8,20.4,7.9,0.0,4.199999999999999,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-10-31,KANSAI_TEMP,Kansai,Kansai / Osaka,14.9,21.6,9.1,0.0,3.0999999999999996,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-01,KANSAI_TEMP,Kansai,Kansai / Osaka,15.1,21.2,8.8,0.0,2.9000000000000004,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-02,KANSAI_TEMP,Kansai,Kansai / Osaka,16.8,23.4,10.2,0.0,1.1999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-03,KANSAI_TEMP,Kansai,Kansai / Osaka,17.4,23.7,11.0,0.0,0.6000000000000014,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-04,KANSAI_TEMP,Kansai,Kansai / Osaka,18.2,24.8,11.5,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-05,KANSAI_TEMP,Kansai,Kansai / Osaka,20.2,28.2,13.7,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-06,KANSAI_TEMP,Kansai,Kansai / Osaka,22.5,28.5,17.7,0.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-07,KANSAI_TEMP,Kansai,Kansai / Osaka,18.3,22.0,13.3,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-08,KANSAI_TEMP,Kansai,Kansai / Osaka,15.0,21.3,10.6,0.0,3.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-09,KANSAI_TEMP,Kansai,Kansai / Osaka,16.0,21.9,10.7,0.0,2.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-10,KANSAI_TEMP,Kansai,Kansai / Osaka,16.7,18.5,15.0,0.0,1.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-11,KANSAI_TEMP,Kansai,Kansai / Osaka,13.2,16.1,8.9,0.0,4.800000000000001,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-12,KANSAI_TEMP,Kansai,Kansai / Osaka,10.9,14.7,8.5,0.0,7.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-13,KANSAI_TEMP,Kansai,Kansai / Osaka,8.9,11.8,6.5,0.0,9.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-14,KANSAI_TEMP,Kansai,Kansai / Osaka,9.2,15.1,3.2,0.0,8.8,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-15,KANSAI_TEMP,Kansai,Kansai / Osaka,9.4,15.2,5.1,0.0,8.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-16,KANSAI_TEMP,Kansai,Kansai / Osaka,10.9,16.6,5.1,0.0,7.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-17,KANSAI_TEMP,Kansai,Kansai / Osaka,12.9,16.3,8.8,0.0,5.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-18,KANSAI_TEMP,Kansai,Kansai / Osaka,8.6,9.7,7.4,0.0,9.4,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-19,KANSAI_TEMP,Kansai,Kansai / Osaka,11.0,15.4,5.9,0.0,7.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-20,KANSAI_TEMP,Kansai,Kansai / Osaka,11.2,15.9,7.0,0.0,6.800000000000001,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-21,KANSAI_TEMP,Kansai,Kansai / Osaka,8.1,14.3,2.8,0.0,9.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-22,KANSAI_TEMP,Kansai,Kansai / Osaka,9.8,16.7,4.5,0.0,8.2,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-23,KANSAI_TEMP,Kansai,Kansai / Osaka,11.7,18.5,5.5,0.0,6.300000000000001,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-24,KANSAI_TEMP,Kansai,Kansai / Osaka,13.8,18.4,7.7,0.0,4.199999999999999,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-25,KANSAI_TEMP,Kansai,Kansai / Osaka,8.0,11.7,5.0,0.0,10.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-26,KANSAI_TEMP,Kansai,Kansai / Osaka,6.6,11.9,1.9,0.0,11.4,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-27,KANSAI_TEMP,Kansai,Kansai / Osaka,8.7,13.2,3.5,0.0,9.3,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-28,KANSAI_TEMP,Kansai,Kansai / Osaka,10.9,16.2,7.3,0.0,7.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-29,KANSAI_TEMP,Kansai,Kansai / Osaka,8.5,14.0,3.0,0.0,9.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-11-30,KANSAI_TEMP,Kansai,Kansai / Osaka,9.4,13.2,4.8,0.0,8.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-12-01,KANSAI_TEMP,Kansai,Kansai / Osaka,6.9,11.4,2.0,0.0,11.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-12-02,KANSAI_TEMP,Kansai,Kansai / Osaka,6.1,11.8,1.1,0.0,11.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-12-03,KANSAI_TEMP,Kansai,Kansai / Osaka,6.8,13.5,1.7,0.0,11.2,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2023-12-04,KANSAI_TEMP,Kansai,Kansai / Osaka,5.5,11.9,0.4,0.0,12.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
