delivery_date,time_code,area_group,clearing_price_estimate,upside_depth_mw,downside_depth_mw,tightest_depth_mw,price_band_jpy_kwh,stack_regime
2026-05-03,1,Hokkaido / Tohoku / Tokyo,16.49,1912.0000000000018,2681.300000000001,1912.0000000000018,5.0,Balanced stack
2026-05-03,1,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.09,1003.6999999999989,2478.500000000002,1003.6999999999989,5.0,Thin stack
2026-05-03,1,System Price,14.71,7980.5,3135.9000000000015,3135.9000000000015,5.0,Balanced stack
2026-05-03,2,Hokkaido / Tohoku / Tokyo,15.79,2551.3999999999996,1977.1000000000004,1977.1000000000004,5.0,Balanced stack
2026-05-03,2,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,11.08,1365.1000000000022,2153.2999999999993,1365.1000000000022,5.0,Thin stack
2026-05-03,2,System Price,14.18,7698.600000000002,3150.100000000002,3150.100000000002,5.0,Balanced stack
2026-05-03,3,Hokkaido / Tohoku / Tokyo,15.24,3016.800000000001,1863.3999999999978,1863.3999999999978,5.0,Balanced stack
2026-05-03,3,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,932.0,2573.6000000000004,932.0,5.0,Thin stack
2026-05-03,3,System Price,13.48,7457.9000000000015,4132.799999999999,4132.799999999999,5.0,Balanced stack
2026-05-03,4,Hokkaido / Tohoku / Tokyo,15.24,3058.800000000001,1842.5,1842.5,5.0,Balanced stack
2026-05-03,4,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,939.4000000000015,2784.0,939.4000000000015,5.0,Thin stack
2026-05-03,4,System Price,12.49,5694.899999999998,5377.9000000000015,5377.9000000000015,5.0,Balanced stack
2026-05-03,5,Hokkaido / Tohoku / Tokyo,15.25,2862.3999999999996,2700.0999999999985,2700.0999999999985,5.0,Balanced stack
2026-05-03,5,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,929.8999999999996,2459.8999999999996,929.8999999999996,5.0,Thin stack
2026-05-03,5,System Price,14.03,7059.600000000002,4149.200000000001,4149.200000000001,5.0,Balanced stack
2026-05-03,6,Hokkaido / Tohoku / Tokyo / Chubu,15.73,4349.200000000004,3532.0,3532.0,5.0,Balanced stack
2026-05-03,6,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.12,1020.5,2207.7999999999993,1020.5,5.0,Thin stack
2026-05-03,6,System Price,14.59,8182.200000000004,3798.199999999997,3798.199999999997,5.0,Balanced stack
2026-05-03,7,Hokkaido / Tohoku / Tokyo / Chubu,15.79,3714.2000000000007,4264.899999999998,3714.2000000000007,5.0,Balanced stack
2026-05-03,7,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.0,3823.5999999999985,1784.5000000000018,1784.5000000000018,5.0,Balanced stack
2026-05-03,7,System Price,15.13,8060.199999999997,4511.0,4511.0,5.0,Balanced stack
2026-05-03,8,Hokkaido / Tohoku / Tokyo / Chubu,15.87,3387.5,4352.299999999999,3387.5,5.0,Balanced stack
2026-05-03,8,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,14.17,3596.7000000000007,932.5999999999985,932.5999999999985,5.0,Thin stack
2026-05-03,8,System Price,15.28,7550.399999999998,5328.0999999999985,5328.0999999999985,5.0,Balanced stack
2026-05-03,9,Hokkaido / Tohoku / Tokyo / Chubu,16.5,3194.4000000000015,3780.0999999999985,3194.4000000000015,5.0,Balanced stack
2026-05-03,9,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,14.19,3501.300000000001,1078.3999999999978,1078.3999999999978,5.0,Thin stack
2026-05-03,9,System Price,15.65,7377.199999999997,5125.800000000003,5125.800000000003,5.0,Balanced stack
2026-05-03,10,Hokkaido / Tohoku / Tokyo / Chubu,16.89,3169.4000000000015,3895.399999999998,3169.4000000000015,5.0,Balanced stack
2026-05-03,10,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,14.28,3501.2999999999993,1322.6000000000004,1322.6000000000004,5.0,Thin stack
2026-05-03,10,System Price,15.75,7179.5999999999985,5578.400000000005,5578.400000000005,5.0,Balanced stack
2026-05-03,11,Hokkaido / Tohoku / Tokyo / Chubu,15.95,2917.2999999999993,3679.100000000002,2917.2999999999993,5.0,Balanced stack
2026-05-03,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,14.0,2222.7999999999993,1142.800000000001,1142.800000000001,5.0,Thin stack
2026-05-03,11,System Price,15.2,5546.0999999999985,5097.100000000002,5097.100000000002,5.0,Balanced stack
2026-05-03,12,Hokkaido / Tohoku / Tokyo / Chubu,15.0,4694.100000000004,3241.399999999998,3241.399999999998,5.0,Balanced stack
2026-05-03,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.1,1753.5,1981.5000000000018,1753.5,5.0,Balanced stack
2026-05-03,12,System Price,13.79,7667.800000000003,4187.299999999996,4187.299999999996,5.0,Balanced stack
2026-05-03,13,Hokkaido / Tohoku / Tokyo / Chubu,10.7,3526.7999999999993,1986.9000000000015,1986.9000000000015,5.0,Balanced stack
2026-05-03,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.55,1338.699999999999,2155.5,1338.699999999999,5.0,Thin stack
2026-05-03,13,System Price,10.31,5345.799999999999,3709.7999999999993,3709.7999999999993,5.0,Balanced stack
2026-05-03,14,Hokkaido / Tohoku / Tokyo / Chubu,9.77,3045.6000000000004,2053.2999999999993,2053.2999999999993,5.0,Balanced stack
2026-05-03,14,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.05,1285.7999999999993,1859.2000000000007,1285.7999999999993,5.0,Thin stack
2026-05-03,14,System Price,9.76,5134.299999999999,3588.7000000000007,3588.7000000000007,5.0,Balanced stack
2026-05-03,15,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.85,5579.200000000004,2597.2999999999956,2597.2999999999956,5.0,Balanced stack
2026-05-03,15,System Price,8.56,5546.200000000001,2388.0999999999985,2388.0999999999985,5.0,Balanced stack
2026-05-03,16,Hokkaido / Tohoku / Tokyo,10.3,1994.4000000000015,2055.300000000001,1994.4000000000015,5.0,Balanced stack
2026-05-03,16,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.87,1492.2999999999993,1502.699999999999,1492.2999999999993,5.0,Thin stack
2026-05-03,16,System Price,9.76,5198.4000000000015,4331.299999999999,4331.299999999999,5.0,Balanced stack
2026-05-03,17,Hokkaido / Tohoku / Tokyo,10.32,2104.9999999999964,1649.5000000000036,1649.5000000000036,5.0,Balanced stack
2026-05-03,17,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.75,1928.0,598.1999999999989,598.1999999999989,5.0,Thin stack
2026-05-03,17,System Price,9.09,4933.999999999996,2804.100000000002,2804.100000000002,5.0,Balanced stack
2026-05-03,18,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,5.6,2737.7000000000007,1624.300000000001,1624.300000000001,5.0,Balanced stack
2026-05-03,18,Hokkaido / Tohoku / Tokyo,10.3,2762.7999999999993,1346.5999999999985,1346.5999999999985,5.0,Thin stack
2026-05-03,18,System Price,8.59,6089.000000000004,1661.8999999999978,1661.8999999999978,5.0,Balanced stack
2026-05-03,19,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.16,3993.2000000000007,554.2999999999993,554.2999999999993,5.0,Thin stack
2026-05-03,19,System Price,8.87,5653.9000000000015,2549.5999999999985,2549.5999999999985,5.0,Balanced stack
2026-05-03,20,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.3,4048.2999999999993,655.0,655.0,5.0,Thin stack
2026-05-03,20,Hokkaido / Tohoku,8.31,588.2999999999993,537.1000000000004,537.1000000000004,5.0,Thin stack
2026-05-03,20,System Price,8.85,6477.800000000003,2214.800000000003,2214.800000000003,5.0,Balanced stack
2026-05-03,21,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.23,4162.499999999998,662.0,662.0,5.0,Thin stack
2026-05-03,21,Hokkaido / Tohoku,7.13,1005.0000000000009,363.6000000000013,363.6000000000013,5.0,Solar compression stack
2026-05-03,21,System Price,8.71,6240.800000000007,1986.5,1986.5,5.0,Balanced stack
2026-05-03,22,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,6.78,3845.2999999999975,1139.8999999999996,1139.8999999999996,5.0,Thin stack
2026-05-03,22,Hokkaido / Tohoku,6.37,1388.5999999999995,399.10000000000036,399.10000000000036,5.0,Solar compression stack
2026-05-03,22,System Price,7.44,6930.0,2077.5999999999985,2077.5999999999985,5.0,Balanced stack
2026-05-03,23,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.49,4078.500000000002,703.3999999999996,703.3999999999996,5.0,Thin stack
2026-05-03,23,Hokkaido / Tohoku,7.76,1380.3000000000002,382.09999999999854,382.09999999999854,5.0,Solar compression stack
2026-05-03,23,System Price,8.53,6811.999999999996,2157.0000000000073,2157.0000000000073,5.0,Balanced stack
2026-05-03,24,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.39,4122.6,671.0,671.0,5.0,Thin stack
2026-05-03,24,Hokkaido / Tohoku,7.65,1431.1000000000004,311.60000000000036,311.60000000000036,5.0,Solar compression stack
2026-05-03,24,System Price,8.34,7397.899999999994,1741.5,1741.5,5.0,Balanced stack
2026-05-03,25,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,7.32,3724.7999999999993,1122.4999999999982,1122.4999999999982,5.0,Thin stack
2026-05-03,25,Hokkaido / Tohoku,7.37,852.8999999999996,942.8999999999996,852.8999999999996,5.0,Thin stack
2026-05-03,25,System Price,8.87,6355.500000000007,2958.399999999994,2958.399999999994,5.0,Balanced stack
2026-05-03,26,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.19,4128.9,800.8999999999996,800.8999999999996,5.0,Thin stack
2026-05-03,26,Hokkaido / Tohoku,7.37,1283.3000000000002,499.60000000000036,499.60000000000036,5.0,Solar compression stack
2026-05-03,26,System Price,8.85,6489.500000000007,2936.5,2936.5,5.0,Balanced stack
2026-05-03,27,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.03,3119.800000000001,2134.0999999999985,2134.0999999999985,5.0,Balanced stack
2026-05-03,27,Hokkaido / Tohoku,8.89,864.2000000000007,683.6999999999989,683.6999999999989,5.0,Thin stack
2026-05-03,27,System Price,9.72,5675.5,4197.200000000001,4197.200000000001,5.0,Balanced stack
2026-05-03,28,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,2898.5,2479.9000000000015,2479.9000000000015,5.0,Balanced stack
2026-05-03,28,Hokkaido / Tohoku,9.47,904.8999999999996,708.8000000000002,708.8000000000002,5.0,Thin stack
2026-05-03,28,System Price,10.18,5087.5,4879.4000000000015,4879.4000000000015,5.0,Balanced stack
2026-05-03,29,Hokkaido / Tohoku,12.48,525.5,834.1999999999998,525.5,5.0,Thin stack
2026-05-03,29,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.33,1191.300000000001,2465.3999999999996,1191.300000000001,5.0,Thin stack
2026-05-03,29,System Price,10.3,5163.9000000000015,4935.799999999999,4935.799999999999,5.0,Balanced stack
2026-05-03,30,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.09,1352.3999999999996,2218.4000000000015,1352.3999999999996,5.0,Thin stack
2026-05-03,30,System Price,11.09,5465.199999999997,5778.899999999998,5465.199999999997,5.0,Balanced stack
2026-05-03,30,Tohoku / Tokyo,15.25,1821.4000000000015,2364.8999999999996,1821.4000000000015,5.0,Balanced stack
2026-05-03,31,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.5,2278.800000000001,935.8999999999996,935.8999999999996,5.0,Thin stack
2026-05-03,31,System Price,11.02,5233.299999999999,5451.9000000000015,5233.299999999999,5.0,Balanced stack
2026-05-03,31,Tohoku / Tokyo,16.24,1391.3999999999996,2524.800000000001,1391.3999999999996,5.0,Thin stack
2026-05-03,32,Hokkaido / Tohoku / Tokyo / Chubu,14.58,4567.799999999999,3075.7000000000007,3075.7000000000007,5.0,Balanced stack
2026-05-03,32,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.53,2021.300000000001,1278.9999999999982,1278.9999999999982,5.0,Thin stack
2026-05-03,32,System Price,9.84,3789.9000000000015,4804.600000000002,3789.9000000000015,5.0,Balanced stack
2026-05-03,33,Hokkaido / Tohoku / Tokyo / Chubu,10.86,4781.600000000002,3207.0,3207.0,5.0,Balanced stack
2026-05-03,33,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.53,2094.4000000000015,1586.0999999999985,1586.0999999999985,5.0,Balanced stack
2026-05-03,33,System Price,9.33,5662.700000000001,4019.4999999999964,4019.4999999999964,5.0,Balanced stack
2026-05-03,34,Hokkaido / Tohoku / Tokyo / Chubu,14.45,5463.199999999999,4001.0,4001.0,5.0,Balanced stack
2026-05-03,34,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.98,1497.4000000000015,1925.1000000000004,1497.4000000000015,5.0,Thin stack
2026-05-03,34,System Price,10.95,5701.0999999999985,5994.5999999999985,5701.0999999999985,5.0,Balanced stack
2026-05-03,35,Hokkaido / Tohoku / Tokyo / Chubu,15.74,4562.800000000001,3628.5999999999985,3628.5999999999985,5.0,Balanced stack
2026-05-03,35,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.33,1357.0,2610.800000000001,1357.0,5.0,Thin stack
2026-05-03,35,System Price,14.19,9431.600000000002,4633.700000000001,4633.700000000001,5.0,Balanced stack
2026-05-03,36,Hokkaido / Tohoku / Tokyo / Chubu,16.67,3738.899999999998,4164.600000000002,3738.899999999998,5.0,Balanced stack
2026-05-03,36,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.91,4616.399999999998,1505.0,1505.0,5.0,Balanced stack
2026-05-03,36,System Price,15.14,9208.800000000003,5051.399999999998,5051.399999999998,5.0,Balanced stack
2026-05-03,37,Hokkaido / Tohoku / Tokyo,17.94,2322.0,3585.1000000000004,2322.0,5.0,Balanced stack
2026-05-03,37,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.58,4900.399999999998,1901.2000000000007,1901.2000000000007,5.0,Balanced stack
2026-05-03,37,System Price,15.49,8876.600000000002,5579.699999999997,5579.699999999997,5.0,Balanced stack
2026-05-03,38,Hokkaido / Tohoku / Tokyo,18.68,2201.300000000001,3616.699999999999,2201.300000000001,5.0,Balanced stack
2026-05-03,38,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.9,4942.800000000001,1561.7999999999975,1561.7999999999975,5.0,Balanced stack
2026-05-03,38,System Price,15.75,8373.199999999997,6323.199999999997,6323.199999999997,5.0,Balanced stack
2026-05-03,39,Hokkaido / Tohoku / Tokyo,18.53,2078.4000000000015,3580.6000000000004,2078.4000000000015,5.0,Balanced stack
2026-05-03,39,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.99,5038.600000000002,1302.4999999999982,1302.4999999999982,5.0,Thin stack
2026-05-03,39,System Price,15.63,8586.799999999996,6030.100000000002,6030.100000000002,5.0,Balanced stack
2026-05-03,40,Hokkaido / Tohoku / Tokyo / Chubu,17.26,3102.9000000000015,4973.499999999996,3102.9000000000015,5.0,Balanced stack
2026-05-03,40,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.79,5125.800000000001,1889.7999999999993,1889.7999999999993,5.0,Balanced stack
2026-05-03,40,System Price,15.25,9327.900000000001,5425.200000000001,5425.200000000001,5.0,Balanced stack
2026-05-03,41,Hokkaido / Tohoku / Tokyo / Chubu,16.08,3953.2999999999975,4533.100000000002,3953.2999999999975,5.0,Balanced stack
2026-05-03,41,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.6,5001.0,2064.4000000000015,2064.4000000000015,5.0,Balanced stack
2026-05-03,41,System Price,15.02,10084.200000000004,4694.799999999996,4694.799999999996,5.0,Balanced stack
2026-05-03,42,Hokkaido / Tohoku / Tokyo / Chubu,15.79,4612.800000000001,4076.7000000000007,4076.7000000000007,5.0,Balanced stack
2026-05-03,42,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.87,2154.5,2501.199999999999,2154.5,5.0,Balanced stack
2026-05-03,42,System Price,14.93,10435.2,4089.0999999999985,4089.0999999999985,5.0,Balanced stack
2026-05-03,43,Hokkaido / Tohoku / Tokyo / Chubu,15.79,4712.0,4002.2000000000007,4002.2000000000007,5.0,Balanced stack
2026-05-03,43,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.5,1314.5999999999985,2727.100000000002,1314.5999999999985,5.0,Thin stack
2026-05-03,43,System Price,14.91,10185.300000000003,3803.5999999999985,3803.5999999999985,5.0,Balanced stack
2026-05-03,44,Hokkaido / Tohoku / Tokyo / Chubu,15.47,5137.5,3078.399999999998,3078.399999999998,5.0,Balanced stack
2026-05-03,44,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.52,4497.200000000001,1964.2999999999993,1964.2999999999993,5.0,Balanced stack
2026-05-03,44,System Price,14.19,10466.699999999997,3090.300000000003,3090.300000000003,5.0,Balanced stack
2026-05-03,45,Hokkaido / Tohoku / Tokyo / Chubu,14.98,5735.799999999999,2633.7999999999993,2633.7999999999993,5.0,Balanced stack
2026-05-03,45,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,13.01,3799.3999999999996,2048.7000000000007,2048.7000000000007,5.0,Balanced stack
2026-05-03,45,System Price,13.01,8728.399999999998,4483.800000000003,4483.800000000003,5.0,Balanced stack
2026-05-03,46,Hokkaido / Tohoku / Tokyo,18.68,1419.6000000000004,3651.2999999999993,1419.6000000000004,5.0,Thin stack
2026-05-03,46,Hokuriku / Kansai / Chugoku / Kyushu,11.89,2967.6000000000004,1986.5,1986.5,5.0,Balanced stack
2026-05-03,46,System Price,15.25,6708.799999999999,4660.699999999997,4660.699999999997,5.0,Balanced stack
2026-05-03,47,Hokkaido / Tohoku / Tokyo,18.68,1421.1000000000004,3571.5,1421.1000000000004,5.0,Thin stack
2026-05-03,47,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,11.97,2933.199999999999,2228.000000000002,2228.000000000002,5.0,Balanced stack
2026-05-03,47,System Price,15.21,6404.700000000004,4797.499999999996,4797.499999999996,5.0,Balanced stack
2026-05-03,48,Hokkaido / Tohoku / Tokyo,17.33,1768.5,3440.6000000000004,1768.5,5.0,Balanced stack
2026-05-03,48,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.47,1691.800000000001,1209.7999999999993,1209.7999999999993,5.0,Thin stack
2026-05-03,48,System Price,14.81,7911.5,3104.7999999999993,3104.7999999999993,5.0,Balanced stack
2026-05-04,1,Hokkaido / Tohoku / Tokyo,16.0,1636.3999999999978,3040.7000000000007,1636.3999999999978,5.0,Balanced stack
2026-05-04,1,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.87,1343.5,1658.2000000000007,1343.5,5.0,Thin stack
2026-05-04,1,System Price,15.0,6799.4000000000015,3406.4000000000015,3406.4000000000015,5.0,Balanced stack
2026-05-04,2,Hokkaido / Tohoku / Tokyo / Chubu,15.27,4299.0999999999985,3559.300000000003,3559.300000000003,5.0,Balanced stack
2026-05-04,2,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.85,1775.300000000001,1145.2999999999993,1145.2999999999993,5.0,Thin stack
2026-05-04,2,System Price,13.48,7164.5,3898.800000000003,3898.800000000003,5.0,Balanced stack
2026-05-04,3,Hokkaido / Tohoku / Tokyo,15.07,3061.5999999999985,1772.0,1772.0,5.0,Balanced stack
2026-05-04,3,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.87,1341.0,1600.0999999999985,1341.0,5.0,Thin stack
2026-05-04,3,System Price,11.62,4995.600000000002,4569.0999999999985,4569.0999999999985,5.0,Balanced stack
2026-05-04,4,Hokkaido / Tohoku / Tokyo / Chubu,15.0,4677.0,2873.4000000000015,2873.4000000000015,5.0,Balanced stack
2026-05-04,4,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.87,1329.0,1669.0,1329.0,5.0,Thin stack
2026-05-04,4,System Price,11.15,4917.0999999999985,4284.0,4284.0,5.0,Balanced stack
2026-05-04,5,Hokkaido / Tohoku / Tokyo / Chubu,15.62,4600.700000000003,2507.2000000000007,2507.2000000000007,5.0,Balanced stack
2026-05-04,5,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.87,1883.0,1718.5,1718.5,5.0,Balanced stack
2026-05-04,5,System Price,12.0,6253.799999999999,4554.300000000003,4554.300000000003,5.0,Balanced stack
2026-05-04,6,Hokkaido / Tohoku / Tokyo / Chubu,15.81,4022.699999999999,3125.300000000003,3125.300000000003,5.0,Balanced stack
2026-05-04,6,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.09,1488.0,2194.3999999999996,1488.0,5.0,Thin stack
2026-05-04,6,System Price,13.92,7646.799999999999,4099.700000000001,4099.700000000001,5.0,Balanced stack
2026-05-04,7,Hokkaido / Tohoku / Tokyo / Chubu,15.93,4002.2000000000007,3233.899999999998,3233.899999999998,5.0,Balanced stack
2026-05-04,7,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.0,1565.0999999999985,1984.1000000000004,1565.0999999999985,5.0,Balanced stack
2026-05-04,7,System Price,14.5,7734.5999999999985,3181.899999999998,3181.899999999998,5.0,Balanced stack
2026-05-04,8,Hokkaido / Tohoku / Tokyo / Chubu,15.93,3757.2000000000007,3479.7000000000007,3479.7000000000007,5.0,Balanced stack
2026-05-04,8,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.13,1364.699999999999,2257.3999999999996,1364.699999999999,5.0,Thin stack
2026-05-04,8,System Price,14.67,7610.399999999998,3584.100000000002,3584.100000000002,5.0,Balanced stack
2026-05-04,9,Hokkaido / Tohoku / Tokyo / Chubu,15.81,4068.3999999999996,3873.899999999998,3873.899999999998,5.0,Balanced stack
2026-05-04,9,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,1393.7999999999993,2459.000000000002,1393.7999999999993,5.0,Thin stack
2026-05-04,9,System Price,14.64,7767.299999999999,3874.9000000000015,3874.9000000000015,5.0,Balanced stack
2026-05-04,10,Hokkaido / Tohoku / Tokyo / Chubu,15.93,3745.7000000000007,3797.9000000000015,3745.7000000000007,5.0,Balanced stack
2026-05-04,10,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,1435.1000000000004,2414.2999999999993,1435.1000000000004,5.0,Thin stack
2026-05-04,10,System Price,14.79,7406.199999999993,3963.600000000002,3963.600000000002,5.0,Balanced stack
2026-05-04,11,Hokkaido / Tohoku / Tokyo / Chubu,15.81,3170.2999999999956,3715.9000000000015,3170.2999999999956,5.0,Balanced stack
2026-05-04,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.13,1463.300000000001,2261.2000000000007,1463.300000000001,5.0,Thin stack
2026-05-04,11,System Price,14.28,7015.600000000002,3865.399999999998,3865.399999999998,5.0,Balanced stack
2026-05-04,12,Hokkaido / Tohoku / Tokyo / Chubu,15.06,4726.700000000001,2383.399999999998,2383.399999999998,5.0,Balanced stack
2026-05-04,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,8.87,1948.5,1864.0,1864.0,5.0,Balanced stack
2026-05-04,12,System Price,11.22,6870.0999999999985,4319.000000000004,4319.000000000004,5.0,Balanced stack
2026-05-04,13,Hokkaido / Tohoku / Tokyo / Chubu,14.65,5183.200000000003,1936.7000000000007,1936.7000000000007,5.0,Balanced stack
2026-05-04,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,9.15,1879.0,2104.2000000000007,1879.0,5.0,Balanced stack
2026-05-04,13,System Price,12.01,7366.800000000003,4236.399999999998,4236.399999999998,5.0,Balanced stack
2026-05-04,14,Hokkaido / Tohoku / Tokyo / Chubu,10.29,3539.9000000000015,942.5999999999985,942.5999999999985,5.0,Thin stack
2026-05-04,14,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,5.6,1875.800000000001,1297.5,1297.5,5.0,Thin stack
2026-05-04,14,System Price,8.0,3673.300000000003,3016.399999999998,3016.399999999998,5.0,Balanced stack
2026-05-04,15,Hokkaido / Tohoku / Tokyo / Chubu,8.0,2232.7000000000007,1906.7999999999993,1906.7999999999993,5.0,Balanced stack
2026-05-04,15,Hokuriku / Kansai / Chugoku / Shikoku,5.0,1277.7999999999993,6544.9,1277.7999999999993,5.0,Thin stack
2026-05-04,15,System Price,5.0,3451.100000000002,21944.2,3451.100000000002,5.0,Balanced stack
2026-05-04,16,Hokkaido / Tohoku / Tokyo,15.74,2232.000000000002,2213.999999999998,2213.999999999998,5.0,Balanced stack
2026-05-04,16,Hokuriku / Kansai / Chugoku / Shikoku,3.0,890.2999999999993,6540.9,890.2999999999993,5.0,Thin stack
2026-05-04,16,System Price,8.85,3807.0999999999985,2239.699999999997,2239.699999999997,5.0,Balanced stack
2026-05-04,17,Hokuriku / Kansai / Chugoku / Shikoku,0.7,1072.8999999999996,6199.700000000001,1072.8999999999996,5.0,Thin stack
2026-05-04,17,System Price,5.0,3179.199999999997,24858.600000000006,3179.199999999997,5.0,Balanced stack
2026-05-04,17,Tohoku / Tokyo,15.4,2662.2000000000007,1264.4000000000015,1264.4000000000015,5.0,Thin stack
2026-05-04,18,Hokkaido / Tohoku / Tokyo,14.07,3484.7000000000007,1162.2999999999993,1162.2999999999993,5.0,Thin stack
2026-05-04,18,Hokuriku / Kansai / Chugoku / Shikoku,1.01,832.2000000000007,6656.400000000001,832.2000000000007,5.0,Thin stack
2026-05-04,18,System Price,3.31,2424.7999999999956,24370.700000000004,2424.7999999999956,5.0,Balanced stack
2026-05-04,19,Hokkaido / Tohoku / Tokyo,11.26,2847.4999999999964,1710.400000000005,1710.400000000005,5.0,Balanced stack
2026-05-04,19,Hokuriku / Kansai / Chugoku,2.05,610.1999999999989,5280.100000000001,610.1999999999989,5.0,Thin stack
2026-05-04,19,System Price,2.16,2576.699999999997,23868.100000000006,2576.699999999997,5.0,Balanced stack
2026-05-04,20,Hokkaido / Tohoku / Tokyo,8.93,2171.5,1092.0999999999985,1092.0999999999985,5.0,Thin stack
2026-05-04,20,Hokuriku / Kansai / Chugoku,0.01,1323.8999999999996,4641.299999999999,1323.8999999999996,5.0,Thin stack
2026-05-04,20,System Price,0.01,4936.199999999997,22021.2,4936.199999999997,5.0,Balanced stack
2026-05-04,21,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,0.01,3402.0000000000036,13940.4,3402.0000000000036,5.0,Balanced stack
2026-05-04,21,Hokkaido / Tohoku / Tokyo,7.45,2702.199999999997,1041.1000000000022,1041.1000000000022,5.0,Thin stack
2026-05-04,21,System Price,0.01,4868.199999999997,22406.800000000003,4868.199999999997,5.0,Balanced stack
2026-05-04,22,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,0.01,3376.4000000000015,14218.199999999999,3376.4000000000015,5.0,Balanced stack
2026-05-04,22,Hokkaido / Tohoku / Tokyo,5.75,2220.5000000000036,1287.9999999999964,1287.9999999999964,5.0,Thin stack
2026-05-04,22,System Price,0.01,4907.0999999999985,22779.100000000002,4907.0999999999985,5.0,Balanced stack
2026-05-04,23,Chubu / Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,0.01,3525.0999999999985,14482.600000000002,3525.0999999999985,5.0,Balanced stack
2026-05-04,23,Hokkaido / Tohoku / Tokyo,5.01,1944.6000000000022,1504.699999999997,1504.699999999997,5.0,Balanced stack
2026-05-04,23,System Price,0.01,5062.199999999997,23111.9,5062.199999999997,5.0,Balanced stack
